date,open,high,low,close,volume,adjclose
2020-12-15,6.639999866485596,6.650000095367432,6.53000020980835,6.650000095367432,143100,6.650000095367432
2020-12-16,6.650000095367432,6.710000038146973,6.630000114440918,6.650000095367432,35600,6.650000095367432
2020-12-17,6.670000076293945,6.679999828338623,6.619999885559082,6.650000095367432,87000,6.650000095367432
2020-12-18,6.769999980926514,6.769999980926514,6.599999904632568,6.619999885559082,70200,6.619999885559082
2020-12-21,6.300000190734863,6.619999885559082,6.300000190734863,6.46999979019165,71000,6.46999979019165
2020-12-22,6.400000095367432,6.449999809265137,6.300000190734863,6.309999942779541,56300,6.309999942779541
2020-12-23,6.320000171661377,6.329999923706055,6.269999980926514,6.289999961853027,21900,6.289999961853027
2020-12-24,6.360000133514404,6.369999885559082,6.320000171661377,6.349999904632568,27900,6.349999904632568
2020-12-28,6.550000190734863,6.550000190734863,6.309999942779541,6.360000133514404,78000,6.360000133514404
2020-12-29,6.480000019073486,6.480000019073486,6.25,6.320000171661377,45000,6.320000171661377
2020-12-30,6.699999809265137,6.699999809265137,6.429999828338623,6.5,89600,6.5
2020-12-31,6.579999923706055,6.579999923706055,6.420000076293945,6.489999771118164,64400,6.489999771118164
2021-01-04,6.610000133514404,6.610000133514404,6.400000095367432,6.429999828338623,96000,6.429999828338623
2021-01-05,6.320000171661377,6.420000076293945,6.320000171661377,6.409999847412109,38500,6.409999847412109
2021-01-06,6.409999847412109,6.449999809265137,6.400000095367432,6.440000057220459,60300,6.440000057220459
2021-01-07,6.300000190734863,6.46999979019165,6.300000190734863,6.409999847412109,29200,6.409999847412109
2021-01-08,6.300000190734863,6.590000152587891,6.300000190734863,6.489999771118164,56300,6.489999771118164
2021-01-11,6.480000019073486,6.480000019073486,6.400000095367432,6.409999847412109,22000,6.409999847412109
2021-01-12,6.25,6.5,6.25,6.369999885559082,67000,6.369999885559082
2021-01-13,6.820000171661377,6.820000171661377,6.300000190734863,6.5,46900,6.5
2021-01-14,6.650000095367432,6.650000095367432,6.5,6.510000228881836,36200,6.510000228881836
2021-01-15,6.449999809265137,6.559999942779541,6.449999809265137,6.519999980926514,40900,6.519999980926514
2021-01-19,6.550000190734863,6.550000190734863,6.449999809265137,6.519999980926514,40600,6.519999980926514
2021-01-20,6.599999904632568,6.599999904632568,6.269999980926514,6.489999771118164,31800,6.489999771118164
2021-01-21,6.300000190734863,6.570000171661377,6.300000190734863,6.519999980926514,45800,6.519999980926514
2021-01-22,6.489999771118164,6.489999771118164,6.309999942779541,6.349999904632568,72400,6.349999904632568
2021-01-25,6.349999904632568,6.349999904632568,6.25,6.309999942779541,62300,6.309999942779541
2021-01-26,6.309999942779541,6.309999942779541,6.199999809265137,6.260000228881836,48000,6.260000228881836
2021-01-27,6.389999866485596,6.389999866485596,6.130000114440918,6.130000114440918,89700,6.130000114440918
2021-01-28,5.960000038146973,6.25,5.960000038146973,6.199999809265137,47300,6.199999809265137
2021-01-29,6.179999828338623,6.190000057220459,6.050000190734863,6.150000095367432,88900,6.150000095367432
2021-02-01,6.199999809265137,6.28000020980835,6.099999904632568,6.130000114440918,42700,6.130000114440918
2021-02-02,6.139999866485596,6.260000228881836,6.119999885559082,6.25,198700,6.25
2021-02-03,6.409999847412109,6.409999847412109,6.070000171661377,6.21999979019165,42800,6.21999979019165
2021-02-04,6.050000190734863,6.300000190734863,6.050000190734863,6.300000190734863,43000,6.300000190734863
2021-02-05,6.300000190734863,6.309999942779541,6.190000057220459,6.28000020980835,36400,6.28000020980835
2021-02-08,6.5,6.5,6.369999885559082,6.449999809265137,66000,6.449999809265137
2021-02-09,6.480000019073486,6.599999904632568,6.480000019073486,6.599999904632568,76300,6.599999904632568
2021-02-10,6.599999904632568,6.599999904632568,6.5,6.519999980926514,36000,6.519999980926514
2021-02-11,6.599999904632568,6.599999904632568,6.519999980926514,6.53000020980835,40600,6.53000020980835
2021-02-12,6.559999942779541,6.599999904632568,6.53000020980835,6.539999961853027,62400,6.539999961853027
2021-02-16,6.650000095367432,6.789999961853027,6.559999942779541,6.599999904632568,34600,6.599999904632568
2021-02-17,6.639999866485596,6.71999979019165,6.550000190734863,6.570000171661377,163100,6.570000171661377
2021-02-18,6.78000020980835,6.78000020980835,6.550000190734863,6.570000171661377,190000,6.570000171661377
2021-02-19,6.730000019073486,6.730000019073486,6.559999942779541,6.650000095367432,399100,6.650000095367432
2021-02-22,6.679999828338623,6.710000038146973,6.519999980926514,6.690000057220459,77700,6.690000057220459
2021-02-23,6.920000076293945,7.190000057220459,6.920000076293945,7.179999828338623,733400,7.179999828338623
2021-02-24,7.150000095367432,7.369999885559082,7.050000190734863,7.309999942779541,375200,7.309999942779541
2021-02-25,7.800000190734863,7.800000190734863,7.400000095367432,7.46999979019165,160200,7.46999979019165
2021-02-26,7.519999980926514,7.699999809265137,7.349999904632568,7.480000019073486,117500,7.480000019073486
2021-03-01,7.900000095367432,7.980000019073486,7.889999866485596,7.929999828338623,131700,7.929999828338623
2021-03-02,7.980000019073486,7.980000019073486,7.679999828338623,7.820000171661377,45800,7.820000171661377
2021-03-03,7.75,7.980000019073486,7.71999979019165,7.730000019073486,101800,7.730000019073486
2021-03-04,7.5,7.730000019073486,7.5,7.610000133514404,111100,7.610000133514404
2021-03-05,7.730000019073486,7.739999771118164,7.510000228881836,7.699999809265137,82800,7.699999809265137
2021-03-08,7.829999923706055,7.829999923706055,7.599999904632568,7.679999828338623,121300,7.679999828338623
2021-03-09,7.78000020980835,7.940000057220459,7.78000020980835,7.880000114440918,62300,7.880000114440918
2021-03-10,7.769999980926514,7.949999809265137,7.710000038146973,7.849999904632568,42200,7.849999904632568
2021-03-11,7.989999771118164,7.989999771118164,7.849999904632568,7.96999979019165,63100,7.96999979019165
2021-03-12,8.079999923706055,8.079999923706055,7.880000114440918,7.929999828338623,35600,7.929999828338623
2021-03-15,8.0600004196167,8.5,8.0600004196167,8.399999618530273,212300,8.399999618530273
2021-03-16,8.5,8.5,8.399999618530273,8.40999984741211,85500,8.40999984741211
2021-03-17,8.449999809265137,8.5,8.399999618530273,8.489999771118164,85700,8.489999771118164
2021-03-18,8.5,8.5,8.350000381469727,8.4399995803833,53900,8.4399995803833
2021-03-19,8.479999542236328,8.5,8.40999984741211,8.460000038146973,38000,8.460000038146973
2021-03-22,8.619999885559082,8.619999885559082,8.449999809265137,8.460000038146973,57500,8.460000038146973
2021-03-23,8.399999618530273,8.430000305175781,8.1899995803833,8.229999542236328,67800,8.229999542236328
2021-03-24,8.270000457763672,8.270000457763672,8.140000343322754,8.1899995803833,37800,8.1899995803833
2021-03-25,8.220000267028809,8.25,8.180000305175781,8.25,49300,8.25
2021-03-26,8.1899995803833,8.279999732971191,8.100000381469727,8.239999771118164,17800,8.239999771118164
2021-03-29,8.100000381469727,8.270000457763672,8.100000381469727,8.239999771118164,28300,8.239999771118164
2021-03-30,8.399999618530273,8.449999809265137,8.25,8.300000190734863,54200,8.300000190734863
2021-03-31,8.460000038146973,8.460000038146973,8.229999542236328,8.260000228881836,28800,8.260000228881836
2021-04-01,8.3100004196167,8.369999885559082,8.300000190734863,8.350000381469727,23300,8.350000381469727
2021-04-05,8.529999732971191,8.529999732971191,8.300000190734863,8.329999923706055,61700,8.329999923706055
2021-04-06,8.109999656677246,8.449999809265137,8.109999656677246,8.399999618530273,61800,8.399999618530273
2021-04-07,8.710000038146973,8.710000038146973,8.40999984741211,8.470000267028809,36400,8.470000267028809
2021-04-08,8.5,8.5,8.420000076293945,8.449999809265137,41500,8.449999809265137
2021-04-09,8.470000267028809,8.5,8.4399995803833,8.470000267028809,20500,8.470000267028809
2021-04-12,8.100000381469727,8.449999809265137,8.100000381469727,8.34000015258789,44600,8.34000015258789
2021-04-13,8.239999771118164,8.300000190734863,8.140000343322754,8.25,51000,8.25
2021-04-14,8.170000076293945,8.229999542236328,8.15999984741211,8.199999809265137,71300,8.199999809265137
2021-04-15,8.100000381469727,8.199999809265137,7.949999809265137,8.010000228881836,65500,8.010000228881836
2021-04-16,8.289999961853027,8.289999961853027,7.989999771118164,8.050000190734863,33800,8.050000190734863
2021-04-19,8.039999961853027,8.039999961853027,7.690000057220459,7.789999961853027,67800,7.789999961853027
2021-04-20,7.630000114440918,7.760000228881836,7.5,7.510000228881836,55200,7.510000228881836
2021-04-21,7.260000228881836,7.539999961853027,7.230000019073486,7.480000019073486,69400,7.480000019073486
2021-04-22,7.5,7.599999904632568,7.460000038146973,7.5,38800,7.5
2021-04-23,7.300000190734863,7.650000095367432,7.300000190734863,7.590000152587891,52200,7.590000152587891
2021-04-26,7.650000095367432,7.800000190734863,7.650000095367432,7.75,31900,7.75
2021-04-27,7.989999771118164,7.989999771118164,7.889999866485596,7.920000076293945,77700,7.920000076293945
2021-04-28,7.829999923706055,7.829999923706055,7.710000038146973,7.75,38300,7.75
2021-04-29,7.800000190734863,7.820000171661377,7.550000190734863,7.670000076293945,18800,7.670000076293945
2021-04-30,7.630000114440918,7.670000076293945,7.550000190734863,7.590000152587891,24800,7.590000152587891
2021-05-03,7.599999904632568,7.599999904632568,7.429999828338623,7.460000038146973,107900,7.460000038146973
2021-05-04,7.460000038146973,7.460000038146973,7.25,7.28000020980835,141100,7.28000020980835
2021-05-05,7.25,7.25,7.159999847412109,7.179999828338623,51000,7.179999828338623
2021-05-06,7.0,7.210000038146973,7.0,7.170000076293945,42500,7.170000076293945
2021-05-07,7.389999866485596,7.480000019073486,7.320000171661377,7.460000038146973,28800,7.460000038146973
2021-05-10,7.400000095367432,7.400000095367432,7.230000019073486,7.28000020980835,23600,7.28000020980835
2021-05-11,7.0,7.25,7.0,7.150000095367432,51300,7.150000095367432
2021-05-12,7.150000095367432,7.190000057220459,7.010000228881836,7.010000228881836,42300,7.010000228881836
2021-05-13,7.0,7.239999771118164,7.0,7.059999942779541,45100,7.059999942779541
2021-05-14,6.900000095367432,6.900000095367432,6.699999809265137,6.789999961853027,137500,6.789999961853027
2021-05-17,6.920000076293945,7.0,6.860000133514404,6.889999866485596,162900,6.889999866485596
2021-05-18,7.380000114440918,7.380000114440918,7.099999904632568,7.170000076293945,31800,7.170000076293945
2021-05-19,7.070000171661377,7.150000095367432,6.909999847412109,7.03000020980835,22200,7.03000020980835
2021-05-20,6.909999847412109,7.25,6.909999847412109,7.150000095367432,58800,7.150000095367432
2021-05-21,7.400000095367432,7.400000095367432,7.150000095367432,7.150000095367432,55500,7.150000095367432
2021-05-24,7.179999828338623,7.21999979019165,7.099999904632568,7.170000076293945,26000,7.170000076293945
2021-05-25,7.25,7.309999942779541,7.230000019073486,7.309999942779541,37000,7.309999942779541
2021-05-26,7.349999904632568,7.400000095367432,7.300000190734863,7.349999904632568,54800,7.349999904632568
2021-05-27,7.440000057220459,7.699999809265137,7.440000057220459,7.659999847412109,44900,7.659999847412109
2021-05-28,7.570000171661377,7.739999771118164,7.550000190734863,7.699999809265137,51500,7.699999809265137
2021-06-01,7.71999979019165,7.760000228881836,7.559999942779541,7.75,25100,7.75
2021-06-02,7.619999885559082,7.800000190734863,7.53000020980835,7.710000038146973,45300,7.710000038146973
2021-06-03,7.610000133514404,7.650000095367432,7.480000019073486,7.650000095367432,48300,7.650000095367432
2021-06-04,7.579999923706055,7.579999923706055,7.489999771118164,7.559999942779541,42100,7.559999942779541
2021-06-07,7.670000076293945,7.670000076293945,7.349999904632568,7.650000095367432,38600,7.650000095367432
2021-06-08,7.349999904632568,7.599999904632568,7.349999904632568,7.460000038146973,29500,7.460000038146973
2021-06-09,7.599999904632568,7.599999904632568,7.510000228881836,7.599999904632568,30300,7.599999904632568
2021-06-10,7.809999942779541,7.829999923706055,7.670000076293945,7.829999923706055,73900,7.829999923706055
2021-06-11,7.849999904632568,7.860000133514404,7.630000114440918,7.789999961853027,49800,7.789999961853027
2021-06-14,7.739999771118164,7.820000171661377,7.650000095367432,7.730000019073486,39300,7.730000019073486
2021-06-15,7.840000152587891,7.840000152587891,7.650000095367432,7.699999809265137,25900,7.699999809265137
2021-06-16,7.510000228881836,7.650000095367432,7.5,7.610000133514404,39100,7.610000133514404
2021-06-17,7.510000228881836,7.590000152587891,7.5,7.519999980926514,27400,7.519999980926514
2021-06-18,7.570000171661377,7.75,7.489999771118164,7.75,59800,7.75
2021-06-21,7.400000095367432,7.590000152587891,7.400000095367432,7.53000020980835,51900,7.53000020980835
2021-06-22,7.53000020980835,7.53000020980835,7.440000057220459,7.460000038146973,30200,7.460000038146973
2021-06-23,7.449999809265137,7.480000019073486,7.420000076293945,7.449999809265137,16200,7.449999809265137
2021-06-24,7.389999866485596,7.429999828338623,7.349999904632568,7.389999866485596,36200,7.389999866485596
2021-06-25,7.369999885559082,7.420000076293945,7.349999904632568,7.400000095367432,26100,7.400000095367432
2021-06-28,7.0,7.369999885559082,7.0,7.21999979019165,55500,7.21999979019165
2021-06-29,7.190000057220459,7.190000057220459,7.099999904632568,7.159999847412109,136600,7.159999847412109
2021-06-30,7.179999828338623,7.239999771118164,7.139999866485596,7.190000057220459,44900,7.190000057220459
2021-07-01,7.25,7.289999961853027,7.210000038146973,7.25,35500,7.25
2021-07-02,7.349999904632568,7.360000133514404,7.309999942779541,7.360000133514404,45700,7.360000133514404
2021-07-06,7.559999942779541,7.690000057220459,7.539999961853027,7.619999885559082,41200,7.619999885559082
2021-07-07,7.5,7.510000228881836,7.400000095367432,7.449999809265137,44700,7.449999809265137
2021-07-08,7.230000019073486,7.400000095367432,7.170000076293945,7.260000228881836,88800,7.260000228881836
2021-07-09,7.440000057220459,7.5,7.320000171661377,7.449999809265137,27100,7.449999809265137
2021-07-12,7.71999979019165,7.71999979019165,7.400000095367432,7.429999828338623,66600,7.429999828338623
2021-07-13,7.400000095367432,7.409999847412109,7.349999904632568,7.409999847412109,26300,7.409999847412109
2021-07-14,7.449999809265137,7.449999809265137,7.260000228881836,7.289999961853027,13800,7.289999961853027
2021-07-15,7.25,7.25,7.199999809265137,7.239999771118164,26900,7.239999771118164
2021-07-16,7.21999979019165,7.239999771118164,7.099999904632568,7.130000114440918,51300,7.130000114440918
2021-07-19,7.0,7.150000095367432,6.869999885559082,6.900000095367432,97300,6.900000095367432
2021-07-20,6.989999771118164,7.130000114440918,6.989999771118164,7.110000133514404,87700,7.110000133514404
2021-07-21,7.079999923706055,7.079999923706055,7.010000228881836,7.050000190734863,41600,7.050000190734863
2021-07-22,7.21999979019165,7.260000228881836,7.199999809265137,7.210000038146973,71100,7.210000038146973
2021-07-23,7.099999904632568,7.320000171661377,7.099999904632568,7.179999828338623,41800,7.179999828338623
2021-07-26,7.170000076293945,7.289999961853027,7.139999866485596,7.28000020980835,39000,7.28000020980835
2021-07-27,7.489999771118164,7.489999771118164,7.429999828338623,7.46999979019165,36400,7.46999979019165
2021-07-28,7.550000190734863,7.550000190734863,7.429999828338623,7.480000019073486,55200,7.480000019073486
2021-07-29,7.559999942779541,7.559999942779541,7.480000019073486,7.559999942779541,24800,7.559999942779541
2021-07-30,7.590000152587891,7.590000152587891,7.460000038146973,7.46999979019165,22000,7.46999979019165
2021-08-02,7.400000095367432,7.550000190734863,7.260000228881836,7.28000020980835,18800,7.28000020980835
2021-08-03,7.28000020980835,7.380000114440918,7.260000228881836,7.329999923706055,29800,7.329999923706055
2021-08-04,7.449999809265137,7.46999979019165,7.329999923706055,7.349999904632568,32800,7.349999904632568
2021-08-05,7.369999885559082,7.440000057220459,7.320000171661377,7.400000095367432,31300,7.400000095367432
2021-08-06,7.519999980926514,7.519999980926514,7.389999866485596,7.389999866485596,23600,7.389999866485596
2021-08-09,7.25,7.389999866485596,7.25,7.389999866485596,17300,7.389999866485596
2021-08-10,7.389999866485596,7.5,7.389999866485596,7.440000057220459,26800,7.440000057220459
2021-08-11,7.46999979019165,7.5,7.460000038146973,7.480000019073486,44200,7.480000019073486
2021-08-12,7.409999847412109,7.449999809265137,7.400000095367432,7.449999809265137,17700,7.449999809265137
2021-08-13,7.380000114440918,7.53000020980835,7.380000114440918,7.510000228881836,50900,7.510000228881836
