date,open,high,low,close,volume,adjclose,amount,type,data
2020-08-13,,,,,,,0.044,DIVIDEND,0.044
2020-08-14,6.96999979019165,7.0,6.900000095367432,6.900000095367432,2300.0,6.662693500518799,,,
2020-08-17,6.949999809265137,6.960000038146973,6.889999866485596,6.960000038146973,2200.0,6.720630168914795,,,
2020-08-18,6.96999979019165,6.96999979019165,6.880000114440918,6.889999866485596,14200.0,6.6530375480651855,,,
2020-08-19,6.96999979019165,6.96999979019165,6.809999942779541,6.849999904632568,9800.0,6.614413261413574,,,
2020-08-20,6.599999904632568,6.800000190734863,6.599999904632568,6.679999828338623,4200.0,6.450259685516357,,,
2020-08-21,6.619999885559082,6.699999809265137,6.619999885559082,6.699999809265137,1100.0,6.469572067260742,,,
2020-08-24,6.699999809265137,6.800000190734863,6.630000114440918,6.630000114440918,10500.0,6.401979923248291,,,
2020-08-25,6.679999828338623,6.789999961853027,6.679999828338623,6.75,12900.0,6.517852306365967,,,
2020-08-26,6.75,6.75,6.650000095367432,6.650000095367432,7100.0,6.421291828155518,,,
2020-08-27,6.730000019073486,6.730000019073486,6.610000133514404,6.650000095367432,3100.0,6.421291828155518,,,
2020-08-28,6.820000171661377,6.820000171661377,6.71999979019165,6.820000171661377,800.0,6.585444927215576,,,
2020-08-31,6.489999771118164,6.71999979019165,6.489999771118164,6.570000171661377,10200.0,6.344043254852295,,,
2020-09-01,6.699999809265137,6.699999809265137,6.510000228881836,6.519999980926514,11300.0,6.295762538909912,,,
2020-09-02,6.670000076293945,6.670000076293945,6.480000019073486,6.650000095367432,6700.0,6.421291828155518,,,
2020-09-03,6.380000114440918,6.429999828338623,6.369999885559082,6.369999885559082,13300.0,6.15092134475708,,,
2020-09-04,6.579999923706055,6.579999923706055,6.190000057220459,6.210000038146973,3300.0,5.996424198150635,,,
2020-09-08,6.150000095367432,6.260000228881836,6.150000095367432,6.150000095367432,4600.0,5.938488006591797,,,
2020-09-09,6.130000114440918,6.199999809265137,6.130000114440918,6.190000057220459,20700.0,5.977112293243408,,,
2020-09-10,6.130000114440918,6.159999847412109,6.039999961853027,6.090000152587891,15200.0,5.880551338195801,,,
2020-09-11,5.989999771118164,6.079999923706055,5.989999771118164,5.989999771118164,7200.0,5.783990383148193,,,
2020-09-14,6.010000228881836,6.099999904632568,5.940000057220459,5.949999809265137,562200.0,5.745366096496582,,,
2020-09-15,6.03000020980835,6.070000171661377,6.03000020980835,6.03000020980835,30500.0,5.822615146636963,,,
2020-09-16,6.130000114440918,6.179999828338623,6.130000114440918,6.159999847412109,24100.0,5.948143482208252,,,
2020-09-17,6.119999885559082,6.179999828338623,6.119999885559082,6.119999885559082,3300.0,5.909519672393799,,,
2020-09-18,6.179999828338623,6.300000190734863,6.179999828338623,6.239999771118164,12400.0,6.025392055511475,,,
2020-09-21,6.079999923706055,6.099999904632568,5.940000057220459,5.989999771118164,13300.0,5.783990383148193,,,
2020-09-22,5.949999809265137,5.960000038146973,5.909999847412109,5.909999847412109,36600.0,5.706741809844971,,,
2020-09-23,6.079999923706055,6.079999923706055,5.900000095367432,5.900000095367432,20800.0,5.697085857391357,,,
2020-09-24,5.900000095367432,5.949999809265137,5.860000133514404,5.860000133514404,33700.0,5.658461570739746,,,
2020-09-25,5.829999923706055,5.949999809265137,5.829999923706055,5.949999809265137,5800.0,5.745366096496582,,,
2020-09-28,6.059999942779541,6.110000133514404,6.059999942779541,6.099999904632568,10800.0,5.890207290649414,,,
2020-09-29,6.260000228881836,6.349999904632568,6.260000228881836,6.309999942779541,28800.0,6.092984676361084,,,
2020-09-30,6.480000019073486,6.550000190734863,6.480000019073486,6.489999771118164,11600.0,6.266794204711914,,,
2020-10-01,6.630000114440918,6.630000114440918,6.550000190734863,6.579999923706055,15500.0,6.353699207305908,,,
2020-10-02,6.300000190734863,6.5,6.300000190734863,6.400000095367432,5000.0,6.179890155792236,,,
2020-10-05,6.400000095367432,6.559999942779541,6.400000095367432,6.480000019073486,3600.0,6.257138729095459,,,
2020-10-06,6.489999771118164,6.519999980926514,6.449999809265137,6.489999771118164,6400.0,6.266794204711914,,,
2020-10-07,6.539999961853027,6.619999885559082,6.539999961853027,6.550000190734863,3100.0,6.324731349945068,,,
2020-10-08,6.369999885559082,6.550000190734863,6.329999923706055,6.539999961853027,5400.0,6.315074443817139,,,
2020-10-09,6.590000152587891,6.710000038146973,6.590000152587891,6.599999904632568,11600.0,6.373011112213135,,,
2020-10-12,6.730000019073486,6.730000019073486,6.659999847412109,6.710000038146973,3800.0,6.479228496551514,,,
2020-10-13,6.630000114440918,6.679999828338623,6.590000152587891,6.639999866485596,10000.0,6.411635398864746,,,
2020-10-14,6.619999885559082,6.619999885559082,6.5,6.610000133514404,3400.0,6.382667541503906,,,
2020-10-15,6.630000114440918,6.630000114440918,6.590000152587891,6.590000152587891,3100.0,6.3633551597595215,,,
2020-10-16,6.650000095367432,6.690000057220459,6.650000095367432,6.690000057220459,5700.0,6.459915637969971,,,
2020-10-19,6.78000020980835,6.78000020980835,6.579999923706055,6.579999923706055,8000.0,6.353699207305908,,,
2020-10-20,6.610000133514404,6.690000057220459,6.610000133514404,6.650000095367432,2100.0,6.421291828155518,,,
2020-10-21,6.570000171661377,6.570000171661377,6.519999980926514,6.539999961853027,3100.0,6.315074443817139,,,
2020-10-22,6.590000152587891,6.610000133514404,6.590000152587891,6.610000133514404,700.0,6.382667541503906,,,
2020-10-23,6.539999961853027,6.590000152587891,6.539999961853027,6.590000152587891,1200.0,6.3633551597595215,,,
2020-10-26,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,400.0,6.257138729095459,,,
2020-10-27,6.510000228881836,6.510000228881836,6.510000228881836,6.510000228881836,1500.0,6.286106586456299,,,
2020-10-28,6.400000095367432,6.409999847412109,6.25,6.28000020980835,2000.0,6.064016819000244,,,
2020-10-29,6.199999809265137,6.25,6.190000057220459,6.25,6100.0,6.035048961639404,,,
2020-10-30,6.360000133514404,6.579999923706055,6.360000133514404,6.449999809265137,5100.0,6.228169918060303,,,
2020-11-02,6.309999942779541,6.389999866485596,6.230000019073486,6.28000020980835,3300.0,6.064016819000244,,,
2020-11-03,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,800.0,6.2185139656066895,,,
2020-11-04,6.590000152587891,6.699999809265137,6.590000152587891,6.619999885559082,3200.0,6.3923234939575195,,,
2020-11-05,6.920000076293945,6.940000057220459,6.880000114440918,6.929999828338623,2000.0,6.691661834716797,,,
2020-11-06,6.929999828338623,6.929999828338623,6.929999828338623,6.929999828338623,0.0,6.691661834716797,,,
2020-11-09,7.03000020980835,7.230000019073486,7.010000228881836,7.010000228881836,9600.0,6.768910884857178,,,
2020-11-10,7.190000057220459,7.190000057220459,7.179999828338623,7.179999828338623,700.0,6.933063507080078,,,
2020-11-11,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,0.0,6.933063507080078,,,
2020-11-12,7.170000076293945,7.170000076293945,7.170000076293945,7.170000076293945,300.0,6.923408031463623,,,
2020-11-13,7.159999847412109,7.210000038146973,7.159999847412109,7.159999847412109,2900.0,6.913751602172852,,,
2020-11-16,7.260000228881836,7.440000057220459,7.260000228881836,7.440000057220459,1800.0,7.184122085571289,,,
2020-11-17,7.440000057220459,7.440000057220459,7.440000057220459,7.440000057220459,0.0,7.184122085571289,,,
2020-11-18,7.539999961853027,7.570000171661377,7.539999961853027,7.570000171661377,200.0,7.309650897979736,,,
2020-11-19,7.429999828338623,7.440000057220459,7.429999828338623,7.440000057220459,1100.0,7.184122085571289,,,
2020-11-20,7.670000076293945,7.670000076293945,7.599999904632568,7.599999904632568,1000.0,7.338619232177734,,,
2020-11-23,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0.0,7.338619232177734,,,
2020-11-24,7.929999828338623,7.929999828338623,7.860000133514404,7.860000133514404,1100.0,7.589677333831787,,,
2020-11-25,7.760000228881836,7.760000228881836,7.760000228881836,7.760000228881836,900.0,7.493116855621338,,,
2020-11-27,7.829999923706055,7.940000057220459,7.829999923706055,7.940000057220459,500.0,7.66692590713501,,,
2020-11-30,7.71999979019165,7.860000133514404,7.349999904632568,7.360000133514404,1800.0,7.106873035430908,,,
