date,open,high,low,close,volume,adjclose,amount,type,data
2020-08-14,17.299999237060547,17.809999465942383,17.299999237060547,17.760000228881836,22400.0,17.21009635925293,,,
2020-08-17,17.270000457763672,17.639999389648438,17.270000457763672,17.450000762939453,33200.0,16.90969467163086,,,
2020-08-18,17.170000076293945,17.209999084472656,17.040000915527344,17.1200008392334,71200.0,16.58991241455078,,,
2020-08-19,17.040000915527344,17.040000915527344,16.8700008392334,16.8799991607666,56600.0,16.357341766357422,,,
2020-08-20,16.860000610351562,16.920000076293945,16.719999313354492,16.860000610351562,212000.0,16.337963104248047,,,
2020-08-21,16.450000762939453,16.700000762939453,16.450000762939453,16.579999923706055,66700.0,16.066631317138672,,,
2020-08-24,16.559999465942383,16.989999771118164,16.559999465942383,16.639999389648438,110600.0,16.124773025512695,,,
2020-08-25,17.200000762939453,17.200000762939453,16.639999389648438,16.739999771118164,105700.0,16.221677780151367,,,
2020-08-26,16.610000610351562,17.030000686645508,16.610000610351562,16.979999542236328,78500.0,16.454246520996094,,,
2020-08-27,16.25,17.040000915527344,16.25,16.649999618530273,234500.0,16.134462356567383,,,
2020-08-28,16.899999618530273,17.030000686645508,16.399999618530273,16.8700008392334,59500.0,16.347652435302734,,,
2020-08-31,17.139999389648438,17.139999389648438,16.68000030517578,16.829999923706055,33700.0,16.30889129638672,,,
2020-09-01,16.93000030517578,17.020000457763672,16.760000228881836,16.799999237060547,94800.0,16.27981948852539,,,
2020-09-02,16.969999313354492,16.969999313354492,16.600000381469727,16.850000381469727,87300.0,16.328271865844727,,,
2020-09-03,16.559999465942383,16.75,16.5,16.530000686645508,38200.0,16.01818084716797,,,
2020-09-04,16.600000381469727,16.719999313354492,16.399999618530273,16.469999313354492,48900.0,15.960036277770996,,,
2020-09-08,15.920000076293945,16.440000534057617,15.920000076293945,16.239999771118164,102100.0,15.73715877532959,,,
2020-09-09,16.18000030517578,16.399999618530273,16.170000076293945,16.309999465942383,98800.0,15.804991722106934,,,
2020-09-10,16.030000686645508,16.43000030517578,16.030000686645508,16.25,150000.0,15.74685001373291,,,
2020-09-11,16.200000762939453,16.450000762939453,16.200000762939453,16.389999389648438,81800.0,15.882513046264648,,,
2020-09-14,16.049999237060547,16.3799991607666,16.049999237060547,16.309999465942383,205600.0,15.804991722106934,,,
2020-09-15,16.459999084472656,16.459999084472656,16.280000686645508,16.34000015258789,150900.0,15.834063529968262,,,
2020-09-16,16.25,16.399999618530273,16.25,16.309999465942383,40800.0,15.804991722106934,,,
2020-09-17,16.260000228881836,16.420000076293945,16.260000228881836,16.350000381469727,112000.0,15.843753814697266,,,
2020-09-18,16.350000381469727,16.350000381469727,16.079999923706055,16.270000457763672,144600.0,15.766229629516602,,,
2020-09-21,16.549999237060547,16.549999237060547,16.06999969482422,16.190000534057617,82100.0,15.688708305358887,,,
2020-09-22,15.859999656677246,16.190000534057617,15.800000190734863,15.84000015258789,91100.0,15.349544525146484,,,
2020-09-23,16.18000030517578,16.219999313354492,15.8100004196167,15.899999618530273,140100.0,15.407686233520508,,,
2020-09-24,15.850000381469727,15.850000381469727,15.289999961853027,15.510000228881836,137900.0,15.029762268066406,,,
2020-09-25,15.399999618530273,15.640000343322754,15.399999618530273,15.550000190734863,72300.0,15.068524360656738,,,
2020-09-28,15.149999618530273,16.0,15.149999618530273,15.569999694824219,168700.0,15.08790397644043,,,
2020-09-29,15.569999694824219,15.569999694824219,15.34000015258789,15.369999885559082,111500.0,14.894096374511719,,,
2020-09-30,15.550000190734863,15.770000457763672,15.529999732971191,15.65999984741211,59100.0,15.175117492675781,,,
2020-10-01,15.479999542236328,15.869999885559082,15.479999542236328,15.8100004196167,60800.0,15.320473670959473,,,
2020-10-02,15.930000305175781,16.0,15.850000381469727,15.960000038146973,49000.0,15.465828895568848,,,
2020-10-05,15.65999984741211,16.1299991607666,15.369999885559082,16.1299991607666,110600.0,15.63056468963623,,,
2020-10-06,15.859999656677246,16.260000228881836,15.859999656677246,16.010000228881836,121500.0,15.514281272888184,,,
2020-10-07,15.970000267028809,16.0,15.720000267028809,15.949999809265137,76100.0,15.456138610839844,,,
2020-10-08,15.930000305175781,16.0,15.920000076293945,15.960000038146973,25700.0,15.465828895568848,,,
2020-10-09,16.209999084472656,16.219999313354492,15.930000305175781,16.139999389648438,106400.0,15.640254974365234,,,
2020-10-12,16.049999237060547,16.239999771118164,15.850000381469727,16.1299991607666,99800.0,15.63056468963623,,,
2020-10-13,15.949999809265137,16.209999084472656,15.9399995803833,16.06999969482422,48700.0,15.572422981262207,,,
2020-10-14,15.859999656677246,16.360000610351562,15.859999656677246,16.31999969482422,98400.0,15.814682006835938,,,
2020-10-15,15.970000267028809,16.110000610351562,15.9399995803833,16.110000610351562,82600.0,15.611185073852539,,,
2020-10-16,15.649999618530273,16.15999984741211,15.649999618530273,16.06999969482422,116700.0,15.572422981262207,,,
2020-10-19,16.420000076293945,16.420000076293945,15.829999923706055,15.829999923706055,149900.0,15.339853286743164,,,
2020-10-20,16.260000228881836,16.260000228881836,15.579999923706055,15.819999694824219,67500.0,15.330163955688477,,,
2020-10-21,15.75,15.760000228881836,15.59000015258789,15.760000228881836,39300.0,15.272021293640137,,,
2020-10-22,15.8100004196167,15.8100004196167,15.529999732971191,15.65999984741211,45100.0,15.175117492675781,,,
2020-10-23,15.170000076293945,16.020000457763672,15.170000076293945,15.699999809265137,148500.0,15.213878631591797,,,
2020-10-26,15.260000228881836,15.699999809265137,15.260000228881836,15.640000343322754,61600.0,15.155736923217773,,,
2020-10-27,15.170000076293945,15.640000343322754,15.170000076293945,15.479999542236328,73100.0,15.000690460205078,,,
2020-10-28,15.399999618530273,15.399999618530273,15.260000228881836,15.260000228881836,52500.0,14.787503242492676,,,
2020-10-29,15.25,15.25,14.859999656677246,15.0,299300.0,14.535553932189941,,,
2020-10-30,14.930000305175781,15.029999732971191,14.699999809265137,14.949999809265137,143600.0,14.487100601196289,,,
2020-11-02,14.800000190734863,14.800000190734863,14.65999984741211,14.729999542236328,196800.0,14.27391242980957,,,
2020-11-03,14.989999771118164,15.470000267028809,14.989999771118164,15.25,142100.0,14.777812957763672,,,
2020-11-04,16.0,16.0,15.600000381469727,15.630000114440918,116800.0,15.14604663848877,,,
2020-11-05,16.18000030517578,16.40999984741211,16.18000030517578,16.290000915527344,126800.0,15.785612106323242,,,
2020-11-06,16.100000381469727,16.100000381469727,15.9399995803833,16.010000228881836,51400.0,15.514281272888184,,,
2020-11-09,16.420000076293945,16.600000381469727,16.219999313354492,16.219999313354492,70100.0,15.717778205871582,,,
2020-11-10,16.0,16.6200008392334,16.0,16.5,57600.0,15.989108085632324,,,
2020-11-11,16.290000915527344,17.0,16.049999237060547,16.5,54200.0,15.989108085632324,,,
2020-11-12,16.6299991607666,16.6299991607666,16.459999084472656,16.5,62600.0,15.989108085632324,,,
2020-11-13,16.799999237060547,17.549999237060547,16.799999237060547,17.1200008392334,63600.0,16.58991241455078,,,
2020-11-16,16.889999389648438,17.299999237060547,16.889999389648438,17.200000762939453,61400.0,16.667434692382812,,,
2020-11-17,17.239999771118164,17.6299991607666,17.239999771118164,17.479999542236328,105900.0,16.938764572143555,,,
2020-11-18,17.5,17.639999389648438,17.389999389648438,17.5,149600.0,16.958145141601562,,,
2020-11-19,17.889999389648438,18.0,17.75,17.780000686645508,188000.0,17.229476928710938,,,
2020-11-20,17.799999237060547,18.079999923706055,17.799999237060547,17.90999984741211,99800.0,17.355449676513672,,,
2020-11-23,18.010000228881836,18.360000610351562,18.010000228881836,18.18000030517578,74200.0,17.617090225219727,,,
2020-11-24,18.190000534057617,18.649999618530273,18.190000534057617,18.549999237060547,104400.0,17.97563362121582,,,
2020-11-25,,,,,,,0.378,DIVIDEND,0.378
2020-11-25,18.0,18.190000534057617,17.90999984741211,18.06999969482422,55700.0,17.874736785888672,,,
2020-11-27,18.280000686645508,18.280000686645508,17.989999771118164,18.110000610351562,28400.0,17.914304733276367,,,
2020-11-30,17.889999389648438,17.889999389648438,17.65999984741211,17.68000030517578,133900.0,17.488950729370117,,,
