date,ticker,open,high,low,close,volume,adjclose
1/22/2021,AMZN,3304.310059,3321.909912,3283.159912,3292.22998,2821900,3292.22998
1/25/2021,AMZN,3328.5,3363.889893,3243.149902,3294,3749800,3294
1/26/2021,AMZN,3296.360107,3338,3282.870117,3326.129883,2955200,3326.129883
1/27/2021,AMZN,3341.48999,3346.52002,3207.080078,3232.580078,4660200,3232.580078
1/28/2021,AMZN,3235.040039,3301.679932,3228.689941,3237.620117,3149200,3237.620117
1/29/2021,AMZN,3230,3236.98999,3184.550049,3206.199951,4293600,3206.199951
2/1/2021,AMZN,3242.360107,3350.26001,3235.030029,3342.879883,4160200,3342.879883
2/2/2021,AMZN,3380,3427.73999,3361.129883,3380,7098600,3380
2/3/2021,AMZN,3425.01001,3434,3308.620117,3312.530029,7088800,3312.530029
2/4/2021,AMZN,3330,3347,3277.75,3331,3670700,3331
2/5/2021,AMZN,3319,3377,3302.709961,3352.149902,3620800,3352.149902
2/8/2021,AMZN,3358.5,3365,3304,3322.939941,3257400,3322.939941
2/9/2021,AMZN,3312.48999,3338,3297.840088,3305,2203500,3305
2/10/2021,AMZN,3314,3317.949951,3254,3286.580078,3151600,3286.580078
2/11/2021,AMZN,3292,3292,3248.060059,3262.129883,2301400,3262.129883
2/12/2021,AMZN,3250,3280.25,3233.310059,3277.709961,2335300,3277.709961
2/16/2021,AMZN,3254.050049,3308.300049,3253.590088,3268.949951,2574700,3268.949951
2/17/2021,AMZN,3263.600098,3320.909912,3259.5,3308.639893,3297500,3308.639893
2/18/2021,AMZN,3282.419922,3338,3273.939941,3328.22998,3027400,3328.22998
2/19/2021,AMZN,3328.22998,3333.5,3245.75,3249.899902,4305200,3249.899902
2/22/2021,AMZN,3208.129883,3232.320068,3172.26001,3180.73999,3515700,3180.73999
2/23/2021,AMZN,3127.030029,3204.72998,3093.600098,3194.5,4677200,3194.5
2/24/2021,AMZN,3166.75,3171.22998,3125.379883,3159.530029,3011300,3159.530029
2/25/2021,AMZN,3136.73999,3178.26001,3047.76001,3057.159912,4533800,3057.159912
2/26/2021,AMZN,3095.199951,3122.439941,3036.699951,3092.929932,4275900,3092.929932
3/1/2021,AMZN,3127.889893,3149.560059,3097.98999,3146.139893,2729100,3146.139893
3/2/2021,AMZN,3143.469971,3163.52002,3087.120117,3094.530029,2595800,3094.530029
3/3/2021,AMZN,3081.179932,3107.780029,2995,3005,3988700,3005
3/4/2021,AMZN,3012,3058.129883,2945.429932,2977.570068,5481600,2977.570068
3/5/2021,AMZN,3005,3009,2881,3000.459961,5388600,3000.459961
3/8/2021,AMZN,3015,3064.590088,2951.310059,2951.949951,4185000,2951.949951
3/9/2021,AMZN,3017.98999,3090.959961,3005.149902,3062.850098,4030000,3062.850098
3/10/2021,AMZN,3098.449951,3116.459961,3030.050049,3057.639893,3012500,3057.639893
3/11/2021,AMZN,3104.01001,3131.780029,3082.929932,3113.590088,2776400,3113.590088
3/12/2021,AMZN,3075,3098.97998,3045.5,3089.48999,2421900,3089.48999
3/15/2021,AMZN,3074.570068,3082.23999,3032.090088,3081.679932,2913600,3081.679932
3/16/2021,AMZN,3104.969971,3128.909912,3075.860107,3091.860107,2538800,3091.860107
3/17/2021,AMZN,3073.219971,3173.050049,3070.219971,3135.72998,3118600,3135.72998
3/18/2021,AMZN,3101,3116.629883,3025,3027.98999,3649600,3027.98999
3/19/2021,AMZN,3029.22998,3077.290039,3016.629883,3074.959961,4625400,3074.959961
3/22/2021,AMZN,3067.850098,3126.580078,3060.050049,3110.870117,2902200,3110.870117
3/23/2021,AMZN,3127,3182,3120.850098,3137.5,3817300,3137.5
3/24/2021,AMZN,3151.040039,3160.310059,3085.149902,3087.070068,2959000,3087.070068
3/25/2021,AMZN,3072.98999,3109.780029,3037.139893,3046.26001,3563500,3046.26001
3/26/2021,AMZN,3044.060059,3056.659912,2996,3052.030029,3312900,3052.030029
3/29/2021,AMZN,3055.439941,3091.25,3028.449951,3075.72998,2746000,3075.72998
3/30/2021,AMZN,3070.01001,3073,3034,3055.290039,2337600,3055.290039
3/31/2021,AMZN,3064.060059,3119.330078,3062.5,3094.080078,3093900,3094.080078
4/1/2021,AMZN,3117.939941,3162.439941,3115.550049,3161,2940300,3161
4/5/2021,AMZN,3173,3235.959961,3161.23999,3226.72998,3334900,3226.72998
4/6/2021,AMZN,3223.75,3247.310059,3217.040039,3223.820068,2537800,3223.820068
4/7/2021,AMZN,3233.800049,3303.610107,3223.649902,3279.389893,3346200,3279.389893
4/8/2021,AMZN,3310.899902,3324.5,3292,3299.300049,2812100,3299.300049
4/9/2021,AMZN,3304.699951,3372.199951,3288.899902,3372.199951,4341500,3372.199951
4/12/2021,AMZN,3355.209961,3395.040039,3351.149902,3379.389893,3281800,3379.389893
4/13/2021,AMZN,3400.850098,3432,3395.629883,3400,3315800,3400
4/14/2021,AMZN,3404.040039,3404.129883,3326,3333,3145200,3333
4/15/2021,AMZN,3371,3397,3352,3379.090088,3233600,3379.090088
4/16/2021,AMZN,3380,3406.800049,3355.590088,3399.439941,3186000,3399.439941
4/19/2021,AMZN,3390.330078,3435.929932,3360.159912,3372.01001,2725400,3372.01001
4/20/2021,AMZN,3373.600098,3382.98999,3316,3334.689941,2623000,3334.689941
4/21/2021,AMZN,3316,3362.860107,3303.810059,3362.02002,2211200,3362.02002
4/22/2021,AMZN,3371.679932,3372.870117,3301.449951,3309.040039,2580600,3309.040039
4/23/2021,AMZN,3319.100098,3375,3308.5,3340.879883,3192800,3340.879883
4/26/2021,AMZN,3348,3428.449951,3330.939941,3409,4880700,3409
4/27/2021,AMZN,3443.469971,3460,3398.01001,3417.429932,3827100,3417.429932
4/28/2021,AMZN,3434.800049,3489.879883,3425,3458.5,4631900,3458.5
4/29/2021,AMZN,3505.100098,3514.449951,3435,3471.310059,7682400,3471.310059
4/30/2021,AMZN,3525.120117,3554,3462.5,3467.419922,7009300,3467.419922
5/3/2021,AMZN,3484.72998,3486.649902,3372.699951,3386.48999,5875500,3386.48999
5/4/2021,AMZN,3356.189941,3367.97998,3272.129883,3311.870117,5439400,3311.870117
5/5/2021,AMZN,3338.860107,3354.699951,3264.360107,3270.540039,3711300,3270.540039
5/6/2021,AMZN,3270,3314.399902,3247.199951,3306.370117,4447700,3306.370117
5/7/2021,AMZN,3319.090088,3330.889893,3289.070068,3291.610107,4710300,3291.610107
5/10/2021,AMZN,3282.320068,3283,3190,3190.48999,5838600,3190.48999
5/11/2021,AMZN,3136.280029,3238,3127.370117,3223.909912,4619800,3223.909912
5/12/2021,AMZN,3185,3207.939941,3133.100098,3151.939941,4936400,3151.939941
5/13/2021,AMZN,3185.469971,3203.840088,3133,3161.469971,3350900,3161.469971
5/14/2021,AMZN,3185.560059,3228.860107,3183,3222.899902,3325000,3222.899902
5/17/2021,AMZN,3245.929932,3292.75,3234.590088,3270.389893,3723900,3270.389893
5/18/2021,AMZN,3292.580078,3312,3230.370117,3232.280029,2828400,3232.280029
5/19/2021,AMZN,3195,3234.75,3184,3231.800049,2679700,3231.800049
5/20/2021,AMZN,3244.399902,3259.679932,3236.179932,3247.679932,2633200,3247.679932
5/21/2021,AMZN,3250,3256.689941,3197.01001,3203.080078,4104900,3203.080078
5/24/2021,AMZN,3215.5,3257.949951,3210.5,3244.98999,2422800,3244.98999
5/25/2021,AMZN,3266.669922,3279.820068,3213.76001,3259.050049,3261100,3259.050049
5/26/2021,AMZN,3274.590088,3295.72998,3258.51001,3265.159912,2384000,3265.159912
5/27/2021,AMZN,3256,3260.360107,3230.040039,3230.110107,2561200,3230.110107
5/28/2021,AMZN,3242,3247.98999,3219.699951,3223.070068,2329800,3223.070068
6/1/2021,AMZN,3243.5,3250.97998,3209.060059,3218.649902,2430000,3218.649902
6/2/2021,AMZN,3223.100098,3235,3208,3233.98999,2014500,3233.98999
6/3/2021,AMZN,3204.22998,3214.439941,3184.030029,3187.01001,2398300,3187.01001
6/4/2021,AMZN,3212,3221,3198.810059,3206.219971,2249700,3206.219971
6/7/2021,AMZN,3197.330078,3208,3172.199951,3198.01001,2215800,3198.01001
6/8/2021,AMZN,3222.610107,3279.530029,3218.01001,3264.110107,3416700,3264.110107
6/9/2021,AMZN,3272.870117,3297.580078,3270.699951,3281.149902,2455500,3281.149902
6/10/2021,AMZN,3282.01001,3351,3281.149902,3349.649902,3476500,3349.649902
6/11/2021,AMZN,3349.649902,3366.580078,3333.449951,3346.830078,2817400,3346.830078
6/14/2021,AMZN,3346.830078,3385,3335.5,3383.870117,2569700,3383.870117
6/15/2021,AMZN,3384,3396.98999,3363.110107,3383.129883,2426200,3383.129883
6/16/2021,AMZN,3392,3426.350098,3360.530029,3415.25,4202800,3415.25
6/17/2021,AMZN,3403.179932,3497.199951,3401,3489.23999,5136500,3489.23999
6/18/2021,AMZN,3479.98999,3507,3473.709961,3486.899902,5247700,3486.899902
6/21/2021,AMZN,3476.419922,3482,3434,3453.959961,3277100,3453.959961
6/22/2021,AMZN,3458.060059,3523.780029,3456.090088,3505.439941,3345100,3505.439941
6/23/2021,AMZN,3505,3521,3483.199951,3503.820068,2813300,3503.820068
6/24/2021,AMZN,3507.639893,3524.860107,3430.850098,3449.080078,3832000,3449.080078
6/25/2021,AMZN,3464,3464.820068,3394.179932,3401.459961,3941000,3401.459961
6/28/2021,AMZN,3416,3448,3413.51001,3443.889893,2242800,3443.889893
6/29/2021,AMZN,3438.820068,3456.030029,3423.030029,3448.139893,2098400,3448.139893
6/30/2021,AMZN,3441.060059,3471.600098,3435,3440.159912,2404000,3440.159912
7/1/2021,AMZN,3434.610107,3457,3409.419922,3432.969971,2037100,3432.969971
7/2/2021,AMZN,3451.639893,3511.719971,3436.919922,3510.97998,3169400,3510.97998
7/6/2021,AMZN,3530.110107,3685.47998,3529,3675.73999,6744800,3675.73999
7/7/2021,AMZN,3717.379883,3734.199951,3678.909912,3696.580078,5328100,3696.580078
7/8/2021,AMZN,3643.560059,3759.98999,3621.120117,3731.409912,5180600,3731.409912
7/9/2021,AMZN,3722.52002,3748,3693.399902,3719.340088,3748200,3719.340088
7/12/2021,AMZN,3744,3757.290039,3696.790039,3718.550049,2571600,3718.550049
7/13/2021,AMZN,3702.100098,3773.080078,3671.320068,3677.360107,3845900,3677.360107
7/14/2021,AMZN,3708.850098,3717.659912,3660.830078,3681.679932,3296600,3681.679932
7/15/2021,AMZN,3694.199951,3695.399902,3620.919922,3631.199951,3185300,3631.199951
7/16/2021,AMZN,3633.310059,3646.060059,3570.459961,3573.629883,4043700,3573.629883
7/19/2021,AMZN,3532.580078,3550.209961,3499.159912,3549.590088,3784600,3549.590088
7/20/2021,AMZN,3567.320068,3592,3518,3573.189941,3255700,3573.189941
7/21/2021,AMZN,3576.379883,3586.449951,3543.639893,3585.199951,2319000,3585.199951
7/22/2021,AMZN,3587.22998,3640.02002,3582.27002,3638.030029,3265400,3638.030029
7/23/2021,AMZN,3640,3666.110107,3622.040039,3656.639893,2436300,3656.639893
7/26/2021,AMZN,3673.169922,3712.080078,3647.25,3699.820068,2900100,3699.820068
7/27/2021,AMZN,3698.5,3698.5,3586.149902,3626.389893,4131900,3626.389893
7/28/2021,AMZN,3633.780029,3658.419922,3601,3630.320068,2999400,3630.320068
7/29/2021,AMZN,3627.75,3637.949951,3580.01001,3599.919922,5520000,3599.919922
7/30/2021,AMZN,3347.949951,3368.139893,3306.97998,3327.590088,9957100,3327.590088
8/2/2021,AMZN,3353.100098,3358.919922,3317,3331.47998,3353900,3331.47998
8/3/2021,AMZN,3340.719971,3391,3299.77002,3366.23999,4157300,3366.23999
8/4/2021,AMZN,3379.350098,3388.879883,3345.560059,3354.719971,2183900,3354.719971
8/5/2021,AMZN,3356.219971,3389,3340.919922,3375.98999,2433500,3375.98999
8/6/2021,AMZN,3375,3375,3329.040039,3344.939941,2635300,3344.939941
8/9/2021,AMZN,3343.610107,3354.879883,3328.52002,3341.870117,2148200,3341.870117
8/10/2021,AMZN,3345.01001,3358,3315,3320.679932,2412600,3320.679932
8/11/2021,AMZN,3331.449951,3337.699951,3277.790039,3292.110107,2947200,3292.110107
8/12/2021,AMZN,3290,3314.51001,3269.669922,3303.5,2314100,3303.5
8/13/2021,AMZN,3305.669922,3306.070068,3283,3293.969971,2052800,3293.969971
8/16/2021,AMZN,3283,3300,3211.129883,3298.98999,3319700,3298.98999
8/17/2021,AMZN,3277.5,3280.48999,3225.679932,3241.959961,3387900,3241.959961
8/18/2021,AMZN,3241.98999,3254.100098,3200,3201.219971,2804300,3201.219971
8/19/2021,AMZN,3194.02002,3233,3182.459961,3187.75,3782900,3187.75
8/20/2021,AMZN,3203.870117,3207.810059,3175.76001,3199.949951,3341200,3199.949951
8/23/2021,AMZN,3211.899902,3280.899902,3210.01001,3265.870117,3268100,3265.870117
8/24/2021,AMZN,3280,3315.48999,3274.580078,3305.780029,2551800,3305.780029
8/25/2021,AMZN,3309.870117,3321,3286.149902,3299.179932,1680300,3299.179932
8/26/2021,AMZN,3299,3332,3296,3316,2098800,3316
8/27/2021,AMZN,3333.22998,3352.320068,3313.75,3349.629883,2391300,3349.629883
8/30/2021,AMZN,3357.429932,3445,3355.219971,3421.570068,3192200,3421.570068
8/31/2021,AMZN,3424.800049,3472.580078,3395.590088,3470.790039,4356400,3470.790039
9/1/2021,AMZN,3496.399902,3527,3475.23999,3479,3629900,3479
9/2/2021,AMZN,3494.76001,3511.959961,3455,3463.120117,2923700,3463.120117
9/3/2021,AMZN,3452,3482.669922,3436.439941,3478.050049,2575700,3478.050049
9/7/2021,AMZN,3478,3528.090088,3476.939941,3509.290039,2737900,3509.290039
9/8/2021,AMZN,3511.649902,3545.629883,3495.669922,3525.5,3053400,3525.5
9/9/2021,AMZN,3526.02002,3549.98999,3480.370117,3484.159912,2719200,3484.159912
9/10/2021,AMZN,3501.830078,3508.449951,3462.909912,3469.149902,2393300,3469.149902
9/13/2021,AMZN,3482.800049,3497.959961,3438,3457.169922,2569000,3457.169922
9/14/2021,AMZN,3475.550049,3486.810059,3437.709961,3450,1936900,3450
9/15/2021,AMZN,3442.52002,3485.419922,3402.01001,3475.790039,2957500,3475.790039
9/16/2021,AMZN,3459.959961,3492.550049,3446.139893,3488.23999,2583600,3488.23999
9/17/2021,AMZN,3488.409912,3497.409912,3452.129883,3462.52002,4614100,3462.52002
9/18/2020,TSLA,447.9400024,451,428.7999878,442.1499939,86406800,442.1499939
9/21/2020,TSLA,453.1300049,455.6799927,407.0700073,449.3900146,109476800,449.3900146
9/22/2020,TSLA,429.6000061,437.7600098,417.6000061,424.230011,79580800,424.230011
9/23/2020,TSLA,405.1600037,412.1499939,375.8800049,380.3599854,95074200,380.3599854
9/24/2020,TSLA,363.7999878,399.5,351.2999878,387.7900085,96561100,387.7900085
9/25/2020,TSLA,393.4700012,408.730011,391.2999878,407.3399963,67208500,407.3399963
9/28/2020,TSLA,424.6199951,428.0799866,415.5499878,421.2000122,49719600,421.2000122
9/29/2020,TSLA,416,428.5,411.6000061,419.0700073,50219300,419.0700073
9/30/2020,TSLA,421.3200073,433.9299927,420.4700012,429.0100098,48145600,429.0100098
10/1/2020,TSLA,440.7600098,448.8800049,434.4200134,448.1600037,50741500,448.1600037
10/2/2020,TSLA,421.3900146,439.1300049,415,415.0899963,71430000,415.0899963
10/5/2020,TSLA,423.3500061,433.6400146,419.3299866,425.6799927,44722800,425.6799927
10/6/2020,TSLA,423.7900085,428.7799988,406.0499878,413.980011,49146300,413.980011
10/7/2020,TSLA,419.8699951,429.8999939,413.8500061,425.2999878,43127700,425.2999878
10/8/2020,TSLA,438.4400024,439,425.2999878,425.9200134,40421100,425.9200134
10/9/2020,TSLA,430.1300049,434.5899963,426.4599915,434,28925700,434
10/12/2020,TSLA,442,448.7399902,438.5799866,442.2999878,38791100,442.2999878
10/13/2020,TSLA,443.3500061,448.8900146,436.6000061,446.6499939,34463700,446.6499939
10/14/2020,TSLA,449.7799988,465.8999939,447.3500061,461.2999878,47879700,461.2999878
10/15/2020,TSLA,450.3099976,456.5700073,442.5,448.8800049,35672400,448.8800049
10/16/2020,TSLA,454.4400024,455.9500122,438.8500061,439.6700134,32775900,439.6700134
10/19/2020,TSLA,446.2399902,447,428.8699951,430.8299866,36287800,430.8299866
10/20/2020,TSLA,431.75,431.75,419.0499878,421.9400024,31656300,421.9400024
10/21/2020,TSLA,422.7000122,432.9500122,421.25,422.6400146,32370500,422.6400146
10/22/2020,TSLA,441.9200134,445.230011,424.5100098,425.7900085,39993200,425.7900085
10/23/2020,TSLA,421.8399963,422.8900146,407.3800049,420.6300049,33717000,420.6300049
10/26/2020,TSLA,411.6300049,425.7600098,410,420.2799988,28239200,420.2799988
10/27/2020,TSLA,423.7600098,430.5,420.1000061,424.6799927,22686500,424.6799927
10/28/2020,TSLA,416.480011,418.6000061,406,406.019989,25451400,406.019989
10/29/2020,TSLA,409.9599915,418.0599976,406.4599915,410.8299866,22655300,410.8299866
10/30/2020,TSLA,406.8999939,407.5899963,379.1099854,388.0400085,42511300,388.0400085
11/2/2020,TSLA,394,406.980011,392.2999878,400.5100098,29021100,400.5100098
11/3/2020,TSLA,409.730011,427.769989,406.6900024,423.8999939,34351700,423.8999939
11/4/2020,TSLA,430.6199951,435.3999939,417.1000061,420.980011,32143100,420.980011
11/5/2020,TSLA,428.2999878,440,424,438.0899963,28414500,438.0899963
11/6/2020,TSLA,436.1000061,436.5700073,424.2799988,429.9500122,21706000,429.9500122
11/9/2020,TSLA,439.5,452.5,421,421.2600098,34833000,421.2600098
11/10/2020,TSLA,420.0899963,420.0899963,396.0299988,410.3599854,30284200,410.3599854
11/11/2020,TSLA,416.4500122,418.7000122,410.5799866,417.1300049,17357700,417.1300049
11/12/2020,TSLA,415.0499878,423,409.519989,411.7600098,19855100,411.7600098
11/13/2020,TSLA,410.8500061,412.5299988,401.6600037,408.5,19771100,408.5
11/16/2020,TSLA,408.9299927,412.4500122,404.0899963,408.0899963,26838600,408.0899963
11/17/2020,TSLA,460.1700134,462,433.0100098,441.6099854,61188300,441.6099854
11/18/2020,TSLA,448.3500061,496,443.5,486.6400146,78044000,486.6400146
11/19/2020,TSLA,492,508.6099854,487.5700073,499.269989,62475300,499.269989
11/20/2020,TSLA,497.9899902,502.5,489.0599976,489.6099854,32911900,489.6099854
11/23/2020,TSLA,503.5,526,501.7900085,521.8499756,50260300,521.8499756
11/24/2020,TSLA,540.4000244,559.9899902,526.2000122,555.3800049,53648500,555.3800049
11/25/2020,TSLA,550.0599976,574,545.3699951,574,48930200,574
11/27/2020,TSLA,581.1599731,598.7800293,578.4500122,585.7600098,37561100,585.7600098
11/30/2020,TSLA,602.210022,607.7999878,554.5100098,567.5999756,63003100,567.5999756
12/1/2020,TSLA,597.5900269,597.8499756,572.0499878,584.7600098,40103500,584.7600098
12/2/2020,TSLA,556.4400024,571.539978,541.210022,568.8200073,47775700,568.8200073
12/3/2020,TSLA,590.0200195,598.9699707,582.4299927,593.3800049,42552000,593.3800049
12/4/2020,TSLA,591.0100098,599.039978,585.5,599.039978,29401300,599.039978
12/7/2020,TSLA,604.9199829,648.789978,603.0499878,641.7600098,56309700,641.7600098
12/8/2020,TSLA,625.5100098,651.2800293,618.5,649.8800049,64265000,649.8800049
12/9/2020,TSLA,653.6900024,654.3200073,588,604.4799805,71291200,604.4799805
12/10/2020,TSLA,574.3699951,627.75,566.3400269,627.0700073,67083200,627.0700073
12/11/2020,TSLA,615.0100098,624,596.7999878,609.9899902,46475000,609.9899902
12/14/2020,TSLA,619,642.75,610.2000122,639.8300171,52040600,639.8300171
12/15/2020,TSLA,643.2800293,646.9000244,623.7999878,633.25,45071500,633.25
12/16/2020,TSLA,628.2299805,632.5,605,622.7700195,42095800,622.7700195
12/17/2020,TSLA,628.1900024,658.8200073,619.5,655.9000244,56270100,655.9000244
12/18/2020,TSLA,668.9000244,695,628.539978,695,222126200,695
12/21/2020,TSLA,666.2399902,668.5,646.0700073,649.8599854,58045300,649.8599854
12/22/2020,TSLA,648,649.8800049,614.2299805,640.3400269,51716000,640.3400269
12/23/2020,TSLA,632.2000122,651.5,622.5700073,645.9799805,33173000,645.9799805
12/24/2020,TSLA,642.9899902,666.0900269,641,661.7700195,22865600,661.7700195
12/28/2020,TSLA,674.5100098,681.4000244,660.7999878,663.6900024,32278600,663.6900024
12/29/2020,TSLA,661,669.9000244,655,665.9899902,22910800,665.9899902
12/30/2020,TSLA,672,696.5999756,668.3599854,694.7800293,42846000,694.7800293
12/31/2020,TSLA,699.9899902,718.7199707,691.1199951,705.6699829,49649900,705.6699829
1/4/2021,TSLA,719.460022,744.4899902,717.1900024,729.7700195,48638200,729.7700195
1/5/2021,TSLA,723.6599731,740.8400269,719.2000122,735.1099854,32245200,735.1099854
1/6/2021,TSLA,758.4899902,774,749.0999756,755.9799805,44700000,755.9799805
1/7/2021,TSLA,777.6300049,816.9899902,775.2000122,816.039978,51498900,816.039978
1/8/2021,TSLA,856,884.4899902,838.3900146,880.0200195,75055500,880.0200195
1/11/2021,TSLA,849.4000244,854.4299927,803.6199951,811.1900024,59301600,811.1900024
1/12/2021,TSLA,831,868,827.3400269,849.4400024,46270700,849.4400024
1/13/2021,TSLA,852.7600098,860.4699707,832,854.4099731,33312500,854.4099731
1/14/2021,TSLA,843.3900146,863,838.75,845,31266300,845
1/15/2021,TSLA,852,859.9000244,819.0999756,826.1599731,38777600,826.1599731
1/19/2021,TSLA,837.7999878,850,833,844.5499878,25367000,844.5499878
1/20/2021,TSLA,858.7399902,859.5,837.2800293,850.4500122,25665900,850.4500122
1/21/2021,TSLA,855,855.7199707,841.4199829,844.9899902,20521100,844.9899902
1/22/2021,TSLA,834.3099976,848,828.6199951,846.6400146,20066500,846.6400146
1/25/2021,TSLA,855,900.4000244,838.8200073,880.7999878,41173400,880.7999878
1/26/2021,TSLA,891.3800049,895.9000244,871.5999756,883.0900269,23131600,883.0900269
1/27/2021,TSLA,870.3499756,891.5,858.6599731,864.1599731,27334000,864.1599731
1/28/2021,TSLA,820,848,801,835.4299927,26378000,835.4299927
1/29/2021,TSLA,830,842.4099731,780.0999756,793.5300293,34990800,793.5300293
2/1/2021,TSLA,814.289978,842,795.5599976,839.8099976,25391400,839.8099976
2/2/2021,TSLA,844.6799927,880.5,842.2000122,872.789978,24346200,872.789978
2/3/2021,TSLA,877.0200195,878.0800171,853.0599976,854.6900024,18343500,854.6900024
2/4/2021,TSLA,855,856.5,833.4199829,849.9899902,15812700,849.9899902
2/5/2021,TSLA,845,864.7700195,838.9699707,852.2299805,18566600,852.2299805
2/8/2021,TSLA,869.6699829,877.7700195,854.75,863.4199829,20161700,863.4199829
2/9/2021,TSLA,855.1199951,859.7999878,841.75,849.460022,15157700,849.460022
2/10/2021,TSLA,843.6400146,844.8200073,800.0200195,804.8200073,36216100,804.8200073
2/11/2021,TSLA,812.4400024,829.8800049,801.7299805,811.6599731,21622800,811.6599731
2/12/2021,TSLA,801.2600098,817.3300171,785.3300171,816.1199951,23768300,816.1199951
2/16/2021,TSLA,818,821,792.4400024,796.2199707,19802300,796.2199707
2/17/2021,TSLA,779.0900269,799.8400269,762.0100098,798.1500244,25996500,798.1500244
2/18/2021,TSLA,780.9000244,794.6900024,776.2700195,787.3800049,17957100,787.3800049
2/19/2021,TSLA,795,796.789978,777.3699951,781.2999878,18958300,781.2999878
2/22/2021,TSLA,762.6400146,768.5,710.2000122,714.5,37269700,714.5
2/23/2021,TSLA,662.1300049,713.6099854,619,698.8400269,66606900,698.8400269
2/24/2021,TSLA,711.8499756,745,694.1699829,742.0200195,36767000,742.0200195
2/25/2021,TSLA,726.1500244,737.210022,670.5800171,682.2199707,39023900,682.2199707
2/26/2021,TSLA,700,706.7000122,659.5100098,675.5,41089200,675.5
3/1/2021,TSLA,690.1099854,719,685.0499878,718.4299927,27136200,718.4299927
3/2/2021,TSLA,718.2800293,721.1099854,685,686.4400024,23732200,686.4400024
3/3/2021,TSLA,687.9899902,700.7000122,651.710022,653.2000122,30208000,653.2000122
3/4/2021,TSLA,655.7999878,668.4500122,600,621.4400024,65919500,621.4400024
3/5/2021,TSLA,626.0599976,627.8400269,539.4899902,597.9500122,89396500,597.9500122
3/8/2021,TSLA,600.5499878,620.1300049,558.789978,563,51787000,563
3/9/2021,TSLA,608.1799927,678.0900269,595.210022,673.5800171,67523300,673.5800171
3/10/2021,TSLA,700.2999878,717.8499756,655.0599976,668.0599976,60605700,668.0599976
3/11/2021,TSLA,699.4000244,702.5,677.1799927,699.5999756,36253900,699.5999756
3/12/2021,TSLA,670,694.8800049,666.1400146,693.7299805,33583800,693.7299805
3/15/2021,TSLA,694.0900269,713.1799927,684.039978,707.9400024,29335600,707.9400024
3/16/2021,TSLA,703.3499756,707.9199829,671,676.8800049,32195700,676.8800049
3/17/2021,TSLA,656.8699951,703.7299805,651.0100098,701.8099976,40372500,701.8099976
3/18/2021,TSLA,684.289978,689.2299805,652,653.1599731,33224800,653.1599731
3/19/2021,TSLA,646.5999756,657.2299805,624.6199951,654.8699951,42894000,654.8699951
3/22/2021,TSLA,684.5900269,699.6199951,668.75,670,39512200,670
3/23/2021,TSLA,675.7700195,677.7999878,657.5100098,662.1599731,30491900,662.1599731
3/24/2021,TSLA,667.9099731,668.0200195,630.1099854,630.2700195,33795200,630.2700195
3/25/2021,TSLA,613,645.5,609.5,640.3900146,39224900,640.3900146
3/26/2021,TSLA,641.8699951,643.8200073,599.8900146,618.710022,33852800,618.710022
3/29/2021,TSLA,615.6400146,616.4799805,596.0200195,611.289978,28637000,611.289978
3/30/2021,TSLA,601.75,637.6599731,591.0100098,635.6199951,39432400,635.6199951
3/31/2021,TSLA,646.6199951,672,641.1099854,667.9299927,33337300,667.9299927
4/1/2021,TSLA,688.3699951,692.4199829,659.4199829,661.75,35298400,661.75
4/5/2021,TSLA,707.710022,708.1599731,684.7000122,691.0499878,41842800,691.0499878
4/6/2021,TSLA,690.2999878,696.5499878,681.3699951,691.6199951,28271800,691.6199951
4/7/2021,TSLA,687,691.3800049,667.8400269,670.9699707,26309400,670.9699707
4/8/2021,TSLA,677.3800049,689.5499878,671.6500244,683.7999878,23924300,683.7999878
4/9/2021,TSLA,677.7700195,680.9699707,669.4299927,677.0200195,21437100,677.0200195
4/12/2021,TSLA,685.7000122,704.7999878,682.0900269,701.9799805,29135700,701.9799805
4/13/2021,TSLA,712.7000122,763,710.6599731,762.3200073,44652800,762.3200073
4/14/2021,TSLA,770.7000122,780.789978,728.0300293,732.2299805,49017400,732.2299805
4/15/2021,TSLA,743.0999756,743.6900024,721.3099976,738.8499756,27848900,738.8499756
4/16/2021,TSLA,728.6500244,749.4099731,724.5999756,739.7800293,27979500,739.7800293
4/19/2021,TSLA,719.5999756,725.4000244,691.7999878,714.6300049,39686200,714.6300049
4/20/2021,TSLA,717.4199829,737.25,710.6900024,718.9899902,35609000,718.9899902
4/21/2021,TSLA,704.7700195,744.8400269,698,744.1199951,31215500,744.1199951
4/22/2021,TSLA,741.5,753.7700195,718.039978,719.6900024,35590300,719.6900024
4/23/2021,TSLA,719.7999878,737.3599854,715.460022,729.4000244,28370000,729.4000244
4/26/2021,TSLA,741,749.2999878,732.6099854,738.2000122,31038500,738.2000122
4/27/2021,TSLA,717.960022,724,703.3499756,704.7399902,29437000,704.7399902
4/28/2021,TSLA,696.4099731,708.5,693.5999756,694.4000244,22271000,694.4000244
4/29/2021,TSLA,699.5100098,702.25,668.5,677,28845400,677
4/30/2021,TSLA,667.5900269,715.4699707,666.1400146,709.4400024,40758700,709.4400024
5/3/2021,TSLA,703.7999878,706,680.5,684.9000244,27043100,684.9000244
5/4/2021,TSLA,678.9400024,683.4500122,657.7000122,673.5999756,29739300,673.5999756
