date,open,high,low,close,volume,adjclose
2020-12-03,3205.4599609375,3228.639892578125,3181.31005859375,3186.72998046875,2892000,3186.72998046875
2020-12-04,3198.2099609375,3198.2099609375,3158.760009765625,3162.580078125,2913600,3162.580078125
2020-12-07,3156.47998046875,3180.760009765625,3141.68994140625,3158.0,2751300,3158.0
2020-12-08,3158.89990234375,3184.1298828125,3120.02001953125,3177.2900390625,3286300,3177.2900390625
2020-12-09,3167.889892578125,3174.429931640625,3088.0,3104.199951171875,4100800,3104.199951171875
2020-12-10,3088.989990234375,3142.10009765625,3076.0,3101.489990234375,3030200,3101.489990234375
2020-12-11,3096.659912109375,3118.669921875,3072.820068359375,3116.419921875,3064700,3116.419921875
2020-12-14,3143.0,3190.469970703125,3126.0,3156.969970703125,4155800,3156.969970703125
2020-12-15,3181.010009765625,3188.5,3130.489990234375,3165.1201171875,3319500,3165.1201171875
2020-12-16,3176.010009765625,3247.0,3163.679931640625,3240.9599609375,4427600,3240.9599609375
2020-12-17,3250.0,3263.510009765625,3221.0,3236.080078125,3474300,3236.080078125
2020-12-18,3243.989990234375,3249.419921875,3171.60009765625,3201.64990234375,5995700,3201.64990234375
2020-12-21,3200.010009765625,3226.969970703125,3166.0,3206.179931640625,3836800,3206.179931640625
2020-12-22,3202.840087890625,3222.0,3180.080078125,3206.52001953125,2369400,3206.52001953125
2020-12-23,3205.0,3210.1298828125,3184.169921875,3185.27001953125,2093800,3185.27001953125
2020-12-24,3193.89990234375,3202.0,3169.0,3172.68994140625,1451900,3172.68994140625
2020-12-28,3194.0,3304.0,3172.68994140625,3283.9599609375,5686800,3283.9599609375
2020-12-29,3309.93994140625,3350.64990234375,3281.219970703125,3322.0,4872900,3322.0
2020-12-30,3341.0,3342.10009765625,3282.469970703125,3285.85009765625,3209300,3285.85009765625
2020-12-31,3275.0,3282.919921875,3241.199951171875,3256.929931640625,2957200,3256.929931640625
2021-01-04,3270.0,3272.0,3144.02001953125,3186.6298828125,4411400,3186.6298828125
2021-01-05,3166.010009765625,3223.3798828125,3165.06005859375,3218.510009765625,2655500,3218.510009765625
2021-01-06,3146.47998046875,3197.510009765625,3131.159912109375,3138.3798828125,4394800,3138.3798828125
2021-01-07,3157.0,3208.5400390625,3155.0,3162.159912109375,3514500,3162.159912109375
2021-01-08,3180.0,3190.639892578125,3142.199951171875,3182.699951171875,3537700,3182.699951171875
2021-01-11,3148.010009765625,3156.3798828125,3110.0,3114.2099609375,3683400,3114.2099609375
2021-01-12,3120.0,3142.139892578125,3086.0,3120.830078125,3514600,3120.830078125
2021-01-13,3128.43994140625,3189.949951171875,3122.080078125,3165.889892578125,3321200,3165.889892578125
2021-01-14,3167.52001953125,3178.0,3120.590087890625,3127.469970703125,3070900,3127.469970703125
2021-01-15,3123.02001953125,3142.550048828125,3095.169921875,3104.25,4244000,3104.25
2021-01-19,3107.0,3145.0,3096.0,3120.760009765625,3305100,3120.760009765625
2021-01-20,3181.989990234375,3279.800048828125,3175.0,3263.3798828125,5309800,3263.3798828125
2021-01-21,3293.0,3348.550048828125,3289.570068359375,3306.989990234375,4936100,3306.989990234375
2021-01-22,3304.31005859375,3321.909912109375,3283.159912109375,3292.22998046875,2821900,3292.22998046875
2021-01-25,3328.5,3363.889892578125,3243.14990234375,3294.0,3749800,3294.0
2021-01-26,3296.360107421875,3338.0,3282.8701171875,3326.1298828125,2955200,3326.1298828125
2021-01-27,3341.489990234375,3346.52001953125,3207.080078125,3232.580078125,4660200,3232.580078125
2021-01-28,3235.0400390625,3301.679931640625,3228.68994140625,3237.6201171875,3149200,3237.6201171875
2021-01-29,3230.0,3236.989990234375,3184.550048828125,3206.199951171875,4293600,3206.199951171875
2021-02-01,3242.360107421875,3350.260009765625,3235.030029296875,3342.8798828125,4160200,3342.8798828125
2021-02-02,3380.0,3427.739990234375,3361.1298828125,3380.0,7098600,3380.0
2021-02-03,3425.010009765625,3434.0,3308.6201171875,3312.530029296875,7088800,3312.530029296875
2021-02-04,3330.0,3347.0,3277.75,3331.0,3670700,3331.0
2021-02-05,3319.0,3377.0,3302.7099609375,3352.14990234375,3620800,3352.14990234375
2021-02-08,3358.5,3365.0,3304.0,3322.93994140625,3257400,3322.93994140625
2021-02-09,3312.489990234375,3338.0,3297.840087890625,3305.0,2203500,3305.0
2021-02-10,3314.0,3317.949951171875,3254.0,3286.580078125,3151600,3286.580078125
2021-02-11,3292.0,3292.0,3248.06005859375,3262.1298828125,2301400,3262.1298828125
2021-02-12,3250.0,3280.25,3233.31005859375,3277.7099609375,2335300,3277.7099609375
2021-02-16,3254.050048828125,3308.300048828125,3253.590087890625,3268.949951171875,2574700,3268.949951171875
2021-02-17,3263.60009765625,3320.909912109375,3259.5,3308.639892578125,3297500,3308.639892578125
2021-02-18,3282.419921875,3338.0,3273.93994140625,3328.22998046875,3027400,3328.22998046875
2021-02-19,3328.22998046875,3333.5,3245.75,3249.89990234375,4305200,3249.89990234375
2021-02-22,3208.1298828125,3232.320068359375,3172.260009765625,3180.739990234375,3515700,3180.739990234375
2021-02-23,3127.030029296875,3204.72998046875,3093.60009765625,3194.5,4677200,3194.5
2021-02-24,3166.75,3171.22998046875,3125.3798828125,3159.530029296875,3011300,3159.530029296875
2021-02-25,3136.739990234375,3178.260009765625,3047.760009765625,3057.159912109375,4533800,3057.159912109375
2021-02-26,3095.199951171875,3122.43994140625,3036.699951171875,3092.929931640625,4275900,3092.929931640625
2021-03-01,3127.889892578125,3149.56005859375,3097.989990234375,3146.139892578125,2729100,3146.139892578125
2021-03-02,3143.469970703125,3163.52001953125,3087.1201171875,3094.530029296875,2595800,3094.530029296875
2021-03-03,3081.179931640625,3107.780029296875,2995.0,3005.0,3988700,3005.0
2021-03-04,3012.0,3058.1298828125,2945.429931640625,2977.570068359375,5481600,2977.570068359375
2021-03-05,3005.0,3009.0,2881.0,3000.4599609375,5388600,3000.4599609375
2021-03-08,3015.0,3064.590087890625,2951.31005859375,2951.949951171875,4185000,2951.949951171875
2021-03-09,3017.989990234375,3090.9599609375,3005.14990234375,3062.85009765625,4030000,3062.85009765625
2021-03-10,3098.449951171875,3116.4599609375,3030.050048828125,3057.639892578125,3012500,3057.639892578125
2021-03-11,3104.010009765625,3131.780029296875,3082.929931640625,3113.590087890625,2776400,3113.590087890625
2021-03-12,3075.0,3098.97998046875,3045.5,3089.489990234375,2421900,3089.489990234375
2021-03-15,3074.570068359375,3082.239990234375,3032.090087890625,3081.679931640625,2913600,3081.679931640625
2021-03-16,3104.969970703125,3128.909912109375,3075.860107421875,3091.860107421875,2538800,3091.860107421875
2021-03-17,3073.219970703125,3173.050048828125,3070.219970703125,3135.72998046875,3118600,3135.72998046875
2021-03-18,3101.0,3116.6298828125,3025.0,3027.989990234375,3649600,3027.989990234375
2021-03-19,3029.22998046875,3077.2900390625,3016.6298828125,3074.9599609375,4625400,3074.9599609375
2021-03-22,3067.85009765625,3126.580078125,3060.050048828125,3110.8701171875,2902200,3110.8701171875
2021-03-23,3127.0,3182.0,3120.85009765625,3137.5,3817300,3137.5
2021-03-24,3151.0400390625,3160.31005859375,3085.14990234375,3087.070068359375,2959000,3087.070068359375
2021-03-25,3072.989990234375,3109.780029296875,3037.139892578125,3046.260009765625,3563500,3046.260009765625
2021-03-26,3044.06005859375,3056.659912109375,2996.0,3052.030029296875,3312900,3052.030029296875
2021-03-29,3055.43994140625,3091.25,3028.449951171875,3075.72998046875,2746000,3075.72998046875
2021-03-30,3070.010009765625,3073.0,3034.0,3055.2900390625,2337600,3055.2900390625
2021-03-31,3064.06005859375,3119.330078125,3062.5,3094.080078125,3093900,3094.080078125
2021-04-01,3117.93994140625,3162.43994140625,3115.550048828125,3161.0,2940300,3161.0
2021-04-05,3173.0,3235.9599609375,3161.239990234375,3226.72998046875,3334900,3226.72998046875
2021-04-06,3223.75,3247.31005859375,3217.0400390625,3223.820068359375,2537800,3223.820068359375
2021-04-07,3233.800048828125,3303.610107421875,3223.64990234375,3279.389892578125,3346200,3279.389892578125
2021-04-08,3310.89990234375,3324.5,3292.0,3299.300048828125,2812100,3299.300048828125
2021-04-09,3304.699951171875,3372.199951171875,3288.89990234375,3372.199951171875,4341500,3372.199951171875
2021-04-12,3355.2099609375,3395.0400390625,3351.14990234375,3379.389892578125,3281800,3379.389892578125
2021-04-13,3400.85009765625,3432.0,3395.6298828125,3400.0,3315800,3400.0
2021-04-14,3404.0400390625,3404.1298828125,3326.0,3333.0,3145200,3333.0
2021-04-15,3371.0,3397.0,3352.0,3379.090087890625,3233600,3379.090087890625
2021-04-16,3380.0,3406.800048828125,3355.590087890625,3399.43994140625,3186000,3399.43994140625
2021-04-19,3390.330078125,3435.929931640625,3360.159912109375,3372.010009765625,2725400,3372.010009765625
2021-04-20,3373.60009765625,3382.989990234375,3316.0,3334.68994140625,2623000,3334.68994140625
2021-04-21,3316.0,3362.860107421875,3303.81005859375,3362.02001953125,2211200,3362.02001953125
2021-04-22,3371.679931640625,3372.8701171875,3301.449951171875,3309.0400390625,2580600,3309.0400390625
2021-04-23,3319.10009765625,3375.0,3308.5,3340.8798828125,3192800,3340.8798828125
2021-04-26,3348.0,3428.449951171875,3330.93994140625,3409.0,4880700,3409.0
2021-04-27,3443.469970703125,3460.0,3398.010009765625,3417.429931640625,3827100,3417.429931640625
2021-04-28,3434.800048828125,3489.8798828125,3425.0,3458.5,4631900,3458.5
2021-04-29,3505.10009765625,3514.449951171875,3435.0,3471.31005859375,7682400,3471.31005859375
2021-04-30,3525.1201171875,3554.0,3462.5,3467.419921875,7009300,3467.419921875
2021-05-03,3484.72998046875,3486.64990234375,3372.699951171875,3386.489990234375,5875500,3386.489990234375
2021-05-04,3356.18994140625,3367.97998046875,3272.1298828125,3311.8701171875,5439400,3311.8701171875
2021-05-05,3338.860107421875,3354.699951171875,3264.360107421875,3270.5400390625,3711300,3270.5400390625
2021-05-06,3270.0,3314.39990234375,3247.199951171875,3306.3701171875,4447700,3306.3701171875
2021-05-07,3319.090087890625,3330.889892578125,3289.070068359375,3291.610107421875,4710300,3291.610107421875
2021-05-10,3282.320068359375,3283.0,3190.0,3190.489990234375,5838600,3190.489990234375
2021-05-11,3136.280029296875,3238.0,3127.3701171875,3223.909912109375,4619800,3223.909912109375
2021-05-12,3185.0,3207.93994140625,3133.10009765625,3151.93994140625,4936400,3151.93994140625
2021-05-13,3185.469970703125,3203.840087890625,3133.0,3161.469970703125,3350900,3161.469970703125
2021-05-14,3185.56005859375,3228.860107421875,3183.0,3222.89990234375,3325000,3222.89990234375
2021-05-17,3245.929931640625,3292.75,3234.590087890625,3270.389892578125,3723900,3270.389892578125
2021-05-18,3292.580078125,3312.0,3230.3701171875,3232.280029296875,2828400,3232.280029296875
2021-05-19,3195.0,3234.75,3184.0,3231.800048828125,2679700,3231.800048828125
2021-05-20,3244.39990234375,3259.679931640625,3236.179931640625,3247.679931640625,2633200,3247.679931640625
2021-05-21,3250.0,3256.68994140625,3197.010009765625,3203.080078125,4104900,3203.080078125
2021-05-24,3215.5,3257.949951171875,3210.5,3244.989990234375,2422800,3244.989990234375
2021-05-25,3266.669921875,3279.820068359375,3213.760009765625,3259.050048828125,3261100,3259.050048828125
2021-05-26,3274.590087890625,3295.72998046875,3258.510009765625,3265.159912109375,2384000,3265.159912109375
2021-05-27,3256.0,3260.360107421875,3230.0400390625,3230.110107421875,2561200,3230.110107421875
2021-05-28,3242.0,3247.989990234375,3219.699951171875,3223.070068359375,2329800,3223.070068359375
2021-06-01,3243.5,3250.97998046875,3209.06005859375,3218.64990234375,2430000,3218.64990234375
2021-06-02,3223.10009765625,3235.0,3208.0,3233.989990234375,2014500,3233.989990234375
2021-06-03,3204.22998046875,3214.43994140625,3184.030029296875,3187.010009765625,2398300,3187.010009765625
2021-06-04,3212.0,3221.0,3198.81005859375,3206.219970703125,2249700,3206.219970703125
2021-06-07,3197.330078125,3208.0,3172.199951171875,3198.010009765625,2215800,3198.010009765625
2021-06-08,3222.610107421875,3279.530029296875,3218.010009765625,3264.110107421875,3416700,3264.110107421875
2021-06-09,3272.8701171875,3297.580078125,3270.699951171875,3281.14990234375,2455500,3281.14990234375
2021-06-10,3282.010009765625,3351.0,3281.14990234375,3349.64990234375,3476500,3349.64990234375
2021-06-11,3349.64990234375,3366.580078125,3333.449951171875,3346.830078125,2817400,3346.830078125
2021-06-14,3346.830078125,3385.0,3335.5,3383.8701171875,2569700,3383.8701171875
2021-06-15,3384.0,3396.989990234375,3363.110107421875,3383.1298828125,2426200,3383.1298828125
2021-06-16,3392.0,3426.35009765625,3360.530029296875,3415.25,4202800,3415.25
2021-06-17,3403.179931640625,3497.199951171875,3401.0,3489.239990234375,5136500,3489.239990234375
2021-06-18,3479.989990234375,3507.0,3473.7099609375,3486.89990234375,5247700,3486.89990234375
2021-06-21,3476.419921875,3482.0,3434.0,3453.9599609375,3277100,3453.9599609375
2021-06-22,3458.06005859375,3523.780029296875,3456.090087890625,3505.43994140625,3345100,3505.43994140625
2021-06-23,3505.0,3521.0,3483.199951171875,3503.820068359375,2813300,3503.820068359375
2021-06-24,3507.639892578125,3524.860107421875,3430.85009765625,3449.080078125,3832000,3449.080078125
2021-06-25,3464.0,3464.820068359375,3394.179931640625,3401.4599609375,3941000,3401.4599609375
2021-06-28,3416.0,3448.0,3413.510009765625,3443.889892578125,2242800,3443.889892578125
2021-06-29,3438.820068359375,3456.030029296875,3423.030029296875,3448.139892578125,2098400,3448.139892578125
2021-06-30,3441.06005859375,3471.60009765625,3435.0,3440.159912109375,2404000,3440.159912109375
2021-07-01,3434.610107421875,3457.0,3409.419921875,3432.969970703125,2037100,3432.969970703125
2021-07-02,3451.639892578125,3511.719970703125,3436.919921875,3510.97998046875,3169400,3510.97998046875
2021-07-06,3530.110107421875,3685.47998046875,3529.0,3675.739990234375,6744800,3675.739990234375
2021-07-07,3717.3798828125,3734.199951171875,3678.909912109375,3696.580078125,5328100,3696.580078125
2021-07-08,3643.56005859375,3759.989990234375,3621.1201171875,3731.409912109375,5180600,3731.409912109375
2021-07-09,3722.52001953125,3748.0,3693.39990234375,3719.340087890625,3748200,3719.340087890625
2021-07-12,3744.0,3757.2900390625,3696.7900390625,3718.550048828125,2571600,3718.550048828125
2021-07-13,3702.10009765625,3773.080078125,3671.320068359375,3677.360107421875,3845900,3677.360107421875
2021-07-14,3708.85009765625,3717.659912109375,3660.830078125,3681.679931640625,3296600,3681.679931640625
2021-07-15,3694.199951171875,3695.39990234375,3620.919921875,3631.199951171875,3185300,3631.199951171875
2021-07-16,3633.31005859375,3646.06005859375,3570.4599609375,3573.6298828125,4043700,3573.6298828125
2021-07-19,3532.580078125,3550.2099609375,3499.159912109375,3549.590087890625,3784600,3549.590087890625
2021-07-20,3567.320068359375,3592.0,3518.0,3573.18994140625,3255700,3573.18994140625
2021-07-21,3576.3798828125,3586.449951171875,3543.639892578125,3585.199951171875,2319000,3585.199951171875
2021-07-22,3587.22998046875,3640.02001953125,3582.27001953125,3638.030029296875,3265400,3638.030029296875
2021-07-23,3640.0,3666.110107421875,3622.0400390625,3656.639892578125,2436300,3656.639892578125
2021-07-26,3673.169921875,3712.080078125,3647.25,3699.820068359375,2900100,3699.820068359375
2021-07-27,3698.5,3698.5,3586.14990234375,3626.389892578125,4131900,3626.389892578125
2021-07-28,3633.780029296875,3658.419921875,3601.0,3630.320068359375,2999400,3630.320068359375
2021-07-29,3627.75,3637.949951171875,3580.010009765625,3599.919921875,5520000,3599.919921875
2021-07-30,3347.949951171875,3368.139892578125,3306.97998046875,3327.590087890625,9957100,3327.590087890625
2021-08-02,3353.10009765625,3358.919921875,3317.0,3331.47998046875,3353900,3331.47998046875
2021-08-03,3340.719970703125,3391.0,3299.77001953125,3366.239990234375,4157300,3366.239990234375
2021-08-04,3379.35009765625,3388.8798828125,3345.56005859375,3354.719970703125,2183900,3354.719970703125
2021-08-05,3356.219970703125,3389.0,3340.919921875,3375.989990234375,2433500,3375.989990234375
2021-08-06,3375.0,3375.0,3329.0400390625,3344.93994140625,2635300,3344.93994140625
2021-08-09,3343.610107421875,3354.8798828125,3328.52001953125,3341.8701171875,2148200,3341.8701171875
2021-08-10,3345.010009765625,3358.0,3315.0,3320.679931640625,2412600,3320.679931640625
2021-08-11,3331.449951171875,3337.699951171875,3277.7900390625,3292.110107421875,2947200,3292.110107421875
2021-08-12,3290.0,3314.510009765625,3269.669921875,3303.5,2314100,3303.5
2021-08-13,3305.669921875,3306.070068359375,3283.0,3293.969970703125,2052800,3293.969970703125
